comment,likes_count
american politics is so weird whats with the fkn battle music when they walked in,1
no more lizard people please,1
biden 0,1
bbm,1
trump has no real answers to any of the very real problems all he does is deflect and blame ugh bidens right hes a whiner,1
i could be better president,1
biden was talking nonsense trump will be the next president,1
i cant believe how and why americans vote biden coz he cant even walk properly wake up americans for ur own country at least this vote trump in near future choose someone in 60 year not late 70 or in 80 years,1
biden keeps saying the word lie he is the biggest liar ever he mumbles i need english subs for him i need a popcorn right now 10 tax credit for black people as a first time home buyer did i heared it right,1
trump is moving in,1
make america great again,1
this is embarrassing both of them just arguing about who is the worst they were asked about childcare something i was very interested in hearing what they had to say about and not a word was spoken on the subject just childish bantering embarrassing,1
omg biden is the one that raised taxes geez this was painful to watch,1
biden is a joke,1
stop calling 1llegals immigrants fjb trump 2024,1
he said super predators lol biden looked a deer in headlights lol,1
i tought biden was about to collapse,1
bidendidjfjdnd trump hes an idiot i bet he doesnt even know what he said,1
were does biden get his facts lol,1
the way he looks at biden lol,1
i donot know what is the real situations but looking at the confidence and the fearlessness of trump and humble answers by biden who is rather shocked i have a feeling that trump is lying i really think trump left the situation of the administration in a disaster an biden overcome the losses and is still fighting the good fighting,1
and da winner is pres trump,1
and da winner is pres trump,1
biden jnifuniurhfimfiomrtijfr9vumfj irtvuj9rvkovmvjjromifrofmviorkc thats all he said during the entire debate,1
biden retirement for u already old man trump for president hes the best man for the job,1
biden was just,1
trump 2024 please voté,1
the stuttering from biden is awesome,1
i actually cant believe the us is an actual country,1
trump is so energetic trump is going to have the victori in 2024 we want a candidate who protect aur country,1
immigration is a problem there is a spot which is what used to be cps building is now housing hundreds of new immigrants every 2 weeks they getting sent all over the country and in the day time there on the streets infront of the stores restaurant asking for money ans clothes its sad what biden is doing to this country and its true what trump is saying there all getting socials with benefits ridiculous,1
when i heard 1000 trillianares,1
even with the first question im at 5 minutes and 37 seconds it really does appear that there was a bias where joe biden may have been given the questions because his answers sound a lot more prepared and scripted,1
this is what i imagine when bitlife gives you the be downright nasty to him option in a campaign,1
we dont want trump,1
how are they allowed to run being in their 80s holy moly,1
im so tired of the charlottesville stuff trump was talking about both people that wanted statues torn down and people who didnt when he said fine people on both sides he continued and said and im not talking about white supremacists and neo nazis i condemn them totally but the media including cnn didnt want to air that part and spun it into something else to make more people hate trump you can look up the full clip,1
no wonder they tried to off him,1
cnn is brutal in trying to bias toward biden,1
cnn is super biased in these questions,1
i know theres an age minimum 35 but there has to be a limit to how old you can be frfr or a mental test to see if someone is fit to run for president there has to be something more also this was a dont vote for him instead of a vote for me debate like ladies your both pretty just move along and answer the questions no one cares about whos better at golf or who has or hasnt had sx with a star thankyou,1
bidens mental health is declining and trump got impeached not officially,1
the finest country in the worldwhat a jokethe world is laughing at america,1
number 1,1
2125 biden just cant process what to say,1
equity is the death of meritocracy joe,1
biden lol,1
did anyone tell biden he doesnt have to read out load the periods or pauses on his teleprompter,1
the idea number 1 number 2 by the way you are lying the biden argument,1
how did you guys end up with these two no back up plan,1
love how trump said biden doesnt want it to be this way but he just doesnt know ive never felt like biden had a grasp on any real issues even back when he was vp all he spouted was nonsense and buzz phrases i can actually follow and understand what trump says,1
trump makes a point biden the idea thats a lie thats wrong,1
bro was flabbergasted throughout,1
looks trump is winning the race all the best sir regards all india trump fans club,1
trump for prez,1
mexican americans for president trump 2024 fjb fjb fjbfjb fjb fjb maaaaaaaaaaaaaaaaaaaaaaaaaaaga,1
yeah he got a lot of other leaders laughing at joe,1
god bless usa,1
the idea,1
my left ear just aged like biden did the last 4 years,1
how anyone can vote biden means they just dont care about this country unbelievable that this is who democrats think should run the country,1
ive been flicking back and forth between this debate and the first presidential debate of the 2020 election biden is a shadow of his former self,1
the only truth that both of them said hes a liar,1
how is this debate on this network when they have been proven to non stop lying,1
joe the idea biden,1
why do i have the impression that biden is reading a text,1
we have a thousand trillionaires in america,1
super super super,1
the idea,1
best comic show of 2024,1
biden literally say,1
trump2024,1
chat are we cooked,1
b i d e n d e m o c r a c y p e a c e,1
this is america lol,1
he had a pen and paper and kept looking down did he have notes honest question i thought no notes were allowed,1
highlight subscribers followers this is spleufic,1
they both are old for this job i will still support president biden,1
we want justice bangladeshquotacancellationpogram the condition of ordinary students agitating bangladesh quota cancellation pogram is very direthe condition of the common students of bangladesh is very bad now today dhaka university students were brutally tortured about 1500 students were injured and 8 students were killed bangladesh student league is brutally torturing common students and the police has joined with the student leaguethe common students have become very helpless please help us our government is sitting silent and not taking any action savebangladeshistudentsaljazerrabbcnews cnn thewashingtonpostthenewyorktimes theguardianbbc aljazeeraenglish thewallstreetjournalcnbc dhruvrathee unitednations newyorktimesopinionabcnews newyorkpost projectnightfallabhiandniyu quotareformprotest dhakauniversityunderattackduunderattackquotareformmovementsavebangladeshalluniversitystudents,1
we want justice bangladeshquotacancellationpogram the condition of ordinary students agitating bangladesh quota cancellation pogram is very direthe condition of the common students of bangladesh is very bad now today dhaka university students were brutally tortured about 1500 students were injured and 8 students were killed bangladesh student league is brutally torturing common students and the police has joined with the student leaguethe common students have become very helpless please help us our government is sitting silent and not taking any action savebangladeshistudentsaljazerrabbcnews cnn thewashingtonpostthenewyorktimes theguardianbbc aljazeeraenglish thewallstreetjournalcnbc dhruvrathee unitednations newyorktimesopinionabcnews newyorkpost projectnightfallabhiandniyu quotareformprotest dhakauniversityunderattackduunderattackquotareformmovementsavebangladeshalluniversitystudents,1
the only liar here is trump,1
both suck but trumps better,1
i got a pay raise before covid to stay with my job it was only 350 raise per hour but everything in the store went up 2 5 dollars per item so basically the hard work i put in to get a raise is completely gone i honestly havent struggled with bills ever up until the past few years i thought covid was over for the most part why are we paying these insane prices multiple years later and its only getting worse every time i go to the store the same item that was 469 is now 529 just a month later and it keeps creeping up every 1 3 months im not paying 7 for a bag of doritos anymore i like them but come on,1
1927 period period,1
using bidens own words words he used in every comment the idea that he could be reelected is frightening,1
its funny how he compares himself to fdr and says hes done more than any other president in a while people loved fdr he lead his country through the greatest war in history he got the us out of the great depression the ego on biden is tremendous not to mention no one questioned fdr cognitive abilities and he he had the support of his party,1
3155 biden,1
okay after watching 80 of the debate i have to be honest biden isnt the same like the last debate its like hes a different man i know hes grown older but my god that man cant be able to lead america may the best man for the americans win though,1
trump would spend more time talking sit abt biden then him answering the question,1
trump once said hitler had good ideas this man is crazy,1
why usas elections interest me even more than my own countrys ones,1
it is jover,1
2132 is what you came here for,1
trump is for jesus amen to god bless you my friend,1
thanks trump in the name of jesus amen to god the winner,1
thank you trump the winner in the name of jesus amen,1
biden doesnt blinkthats creepy,1
you are right trump god bless you my friend in the name of jesus,1
god bless you trump in the name of jesus amen you will winne,1
biden is speechless trump 2024,1
trump got this,1
jo seems like ai for sure,1
funniest bit is when they ask trump a question and he goes straight for biden the whole minute bro forgot about the question,1
donald trump the best president weeh no jokes on the point,1
biden is so dumb he doesnt even notice that belarus is allies with russia,1
god please let trump win we need a change people need god,1
president biden uhhhh i skibidi with,1
watching this from germany i feel sorry for you americans to have the choice between these two but its good slapstick,1
it is undeniable in every corner of the internet the overwhelming support for trump 97 very few of you biden supporters i read through every single one of the thousands of comments and there are very very few of you,1
anyone else see joe biden eyes shifting and moving or im tweaking,1
i laughed so hard when the anchor said there will be no audience and yet biden waived to a non existent crowd,1
some youtubers say americans are in touch with aliens after watching biden today i believe it he speaks alien language,1
the drugs is from mexican cartel in mexico thats why many illegal imigrants cross the border of us because many drug lords in mexico they extort their mexican people,1
whos lying here,1
no one respect usa u started it trump,1
id have biden in any state over trump,1
did anyone ask biden if he even wanted to be president because im feeling like he doesnt want to be and factually shouldnt be let the old man rest he seems tired and i mean that with a warm heart look at the dude he isnt doing well and can barely stand and speak idk whos idea it was to let him try n be our next president again but im assuming those ppl who do havent seen biden speak at all how can he run an entire country insane to me we were so much better off when trump was in office the proof is in the numbers,1
biden is senile,1
4653,1
everyone in america right now is either extremely concerned for our country or theyre arguing with each other like little kids,1
both of them are too old to become us president let stop and take care himself,1
he has the morals of an ally cat these 2 are comedy gold,1
i cant believe have much biden lies,1
trump lied so hard during this debate that this video should go up disclaimer contains misinformation its against the youtube guidelines to spew nonsense,1
church on saturday is biden adventist,1
yeh and its trump who wants to pull out of nato he lie lie lies,1
shame on bash and tapper most terrible moderators every,1
good,1
the people say whos z good or bad leader joe,1
please americas political leaders give us candidates together that are younger intelligent have integrity well rounded educated and if need be both female the males seem to all get into wanting to be totally dominating egads not mature,1
is it me or does joe biden looks and acts and his posture like a robot like you know that robot used to talk sophie or something,1
this is a good debate on both sides,1
2 clowns same circus,1
yeah worst leader joe in history from the worlds people,1
stop talking about son again,1
and letting through europe too he is biden,1
seriously what a debate between 2 competitors us is great country with no doubt,1
never answered child care question,1
sloppy joe,1
idea the idea,1
god bless trump and usa,1
joe biden favorite words the idea and btw,1
bidens a puppet,1
biden gentleman trump liar,1
2137,1
god bless america,1
when ever trump speaks fast biden watches like and tries to keep up,1
trump spoke pure truth in this debate,1
joe biden is the worst president ever for america,1
biden is anti america,1
donald j trump the president is not racisthe has fixed the economy and truly takes care of military personnel and all united states veterans president trump has fulfilled and kept his promiseshe is also pro america and pro israel,1
24 for joe,1
trump the president in 2024,1
they both sound awful,1
what was that sound he made5553,1
im voting for kanye,1
they are both so old the country needs a younger energetic and motivated president,1
1155 that was it right there thats when it hit me and looks like trump tooit might have well be over so early in the debate,1
which one shat himself at 11624,1
biden talked about how many ppl died in afganistan and completely forgot his mess in gaza anything worse than that,1
biden talked about how many ppl died in afganistan and completely forgot his mess in gaza anything worse than that,1
i vote for donald trump,1
ill take kamala at this point,1
biden you dont even know what you allowed on abortion,1
its up to millinals now this burden biden has been put on us,1
heal our country step away from biden and fake news,1
we need to come together as a people and not let biden lie like this we are better than this,1
biden memorizing his democrat script trump on the fly,1
the average man is dying biden,1
i can barely afford food,1
go united states of america go united states of america go united states of america,1
ive never laughed soo hard,1
theres not debate trump is the winner even before the debate,1
american citizens how did we elect biden jesus biden whaaaaa,1
american citizens how did we elect biden jesus biden whaaaaa,1
ini adalah demokrasi terburuk dalam sejarah di amerikaini pertanda akan terjadi gempa bumi mega trushini pertanda akan ada perubahan secara global,1
bro said 100120 bruhhh are you slow its more like 500 for groceries instead its up 5000 percent,1
rfk should have been included in this debate,1
hajrá trump no obama no biden hajra trump a beke embere,1
cnn provided the full script of this debate on their site the number of the word idea is 38 doubt it,1
i feel bad for the presenters,1
man i watched this entire video trump i was better biden liar theyve no vision they think theyre talking about important issues but theyre not waste of my time,1
ban cnn,1
yes trump is right,1
anyone else notice trump not being able to directly answer a question instead feels his time is better spent arguing bidens previous points,1
the idea is that biden has no idea what he said,1
i urge all of you to stay strong especially after what happened today you have to try harder than that to take out trump,1
yup am reading comments laughing out loud typing and watching at the same timedidnt know am soo gifted to serve four masters at the same time until i watched this debate yet am unemployed and planning to apply for visa to the states,1
the cringe is overwhelming,1
biden,1
every time biden looks at trump he sees him for the very first time,1
are these really live it doesnt say it is live it has a duration of 1 hour 38 minutes and eighteen seconds earlier too i only feel it is life when im high with meth these guys wouldnt know me anyway who am i for them to know me i even dont remember their gestures it is not live its what the playscreen says it was live before i saw it i love meth it makes everything true for me ahehe true true true true true,1
no that 100 basket of groceries is now 320,1
trump is clueless,1
trump2024,1
biden increased inflation in america too much trump should win the elections,1
its amazing how biden can deny about the border problem,1
1203 we finally beat medicare,1
joe is so out of touch he doesnt understand he has the lowest rating of any president and the entire world is laughing at us both these old men need to retire immediately,1
,1
this was a bad night but joe biden is far more capable and id much rather have him in office than a convicted criminal,1
looks like neither of them are a good fit for president of the us neither of them have a concrete idea of doing something better other than just blaming each other waste of time,1
as an aussie this is gold haha trump v what ever that mumbling thing next to him is,1
trump is so bad mouthed the indirect shade they sound like old married couple in counseling or going through divorce,1
when biden speaks im just reminded of 3rd grade school plays where i just said my lines so i can go back home drink my strawberry milk no passion behind it just saying what they wanted me to get out no pushing to get more words out no emotion it just feels like these questions were rehearsed for biden to respond to they cut him off before he can get any more incoherent or redundant in his ramblings i really hope even if trump loses they just let him out enjoy his last days in his own world i really feel bad for the guy theyre squeezing all they can out of him like rolling toothpaste,1
the idea the idea and by the way mumble mumble,1
moderators push trump for specifics answers but let biden ramble and avoid difficult responsestotally trying tip this in bidens favor,1
trump 2024,1
did biden say i spoke to all those people who had died when talking about d day,1
did trump answer any questionsbillions of billions of unanswered questions imagine a debate where there was zero finger pointing and questions were actually answered,1
i think a cognitive skills test should be done on any candidate before taking charge im literally zoning out on the stupidity and lack of logic and reasoning sir please step aside and calm down,1
biden looks so lost,1
biden looks like a zombie in resident evil ddddd,1
biden also looks as this is the first time hes ever heard this every time trump says facts and looks upset that the moderators arent backing him up,1
only one question would you let biden fly your plane that you were a passenger on,1
biden stuttering lol,1
if you criticize biden your comments get blocked imagine that foad biden,1
id vote for biden in coma than voting for trump besides if he dies kamala harris would still do a better job than trump i used to think that george w bush was the worse president ever in modern era but trump surpassed him in light years its a nightmare that he could be president again,1
debate more like a snuff film,1
honestly i just saw all the memes first then the full discussion biden is pretty mumbly and loses trains of thoughts but it wasnt as bad as the low lights have it seem,1
i like the part where biden coughed and slowly raised his hand to cover his mouth way too late then left his hand there for a good 5 seconds,1
biden has ai vibes,1
two creepy american people debating for unusual things,1
putin doesnt want all the cou try back which once was connected to solvet union he was pushed into the war by usa and nato destroying the minsk agreement i stand with russia 10000,1
i just feel so bad for biden please let him retire and im dead serious im not being funny,1
nobody biden and by the way,1
3210 oh that face the big b looks horrified,1
biden looking at the groundpodium as trump called democrats out on deleting january 6th information says it all before the excuseslies start the very least biden did was not come forward with the knowledge he had and that is criminal there is only one person running right now that should actually be convicted of a felonyor 34 based on the actual evidence we have in front of us dangerous precedent democrats want to set blatantly making up evidence to prosecute political opponents i try to be an honest person i know this already happens but at least they take the time to cover it up and not do it in public in front of everyone and then have half the population advocating for there to be no prosecution this is literally disgusting and be honest with yourself doesnt it sound like im talking about a third world country sadly no we are literally the worlds police as of this moment and you really think the world is going to let us continue in that role as we have political witch hunts like this im fairly certain we are going to get into a few more wars coming up and we wont be the good guys and its because of our habit of causing coups in places like ukraine and libya but never talking about that part then blast the world with propaganda about the events that came after the coup,1
the former president trump is more stronger energetic intelligent and muscular,1
biden always sounds drunk slurring his words anyone else,1
most dangerous place in the world afghanistan with a 2023 score of 3448 slightly safer than 2022s 3554 afghanistan remains the most dangerous country in the world for the sixth year in a row yemen syria south sudan dr congo russia ukraine none of these show that our border is the most dangerous place in the world fact checking,1
heavily edited,1
i once respect usa as the greatest country on earth but now its a clown countryrip usa,1
i find it annoying how the hosts keep cutting biden off i get a couple times they saved him from him completely forgetting what he was talking about but there was a number of times when he was making solid points,1
теперь вы понимаете почему русские вмешиваются в выборы,1
watch the real debate with kennedy if you want to watch someone actually answer the questions,1
3950 this is how i feel shame on his wife and shame on his party for pushing him into these debates shame on u trump 2024 by a landslide,1
i fear the united states with what ever head is ruling i disagree with both these guys i dont know i feel sad,1
ya like a movie you already saw but its so good you watch it again,1
sleept joe,1
these two obviously no democracy neither candidates should even be selling vacuum cleaners,1
trump wins the election by one vote he tries to find out who the last vote was it was biden he then says to biden after all this you still voted for me trump then changes his vote to biden which then makes it a tie they both get very emotional biden then leans in and makes out with trump on national televisionthey run away and live the rest of their lives together which leaves kanye west as the 47th president of the united states,1
screwed,1
screwed,1
beginning of the end of bidens campaign,1
biden you are 80 plus wish is a blessing from god please go and enjoy the rest off your days on earth like going to play golf family vacations biden respectfully your not build for another 4 yrs be happy you became president for 4 yrs sorry after watching this your not getting my vote something is not right your health concerns me,1
biden is the greatest president in anyones lifetime,1
great debate,1
learn about zionism youll be entertained and understand why the world is at war right now,1
well he is right hes beat medicare to death,1
wow obiden is a liar,1
ww,1
,1
11145 he reduced it a little a little bit like this much still trump for 2024 though,1
donald trump the most electrifying president of the 21st century trump for president,1
did biden forget he is the president now why hasnt he done all these things hes talking about hes president right now,1
দজনই মথয কথ বল,1
trump and nigel farage need 2 get this world in order together they can do that if only you people all over the world wake up and do the rite thing,1
nursing home power,1
call the nursing home now,1
the comment section is,1
4 years on and we are still talking about covid row v wade and immigration,1
1550 alex alex jones predicted this on the joe rogan experience,1
jo sounds like he got a washrag in his mouth,1
it appears to me that biden is only running against trump as a vengeance not as an actual opponent sadly i dont think he has the country in mind,1
does biden only knows about the idea,1
rest in peace dad biden,1
i felt so embarrassed whenever biden speaks,1
i hate trump but hes the only one here still quite aware of what is going on and what he is saying,1
dearest the washington journal were looking for collaborating and speaking more about our electoral marathon would love correspondence ps hope you dont mind the promoting please would you tell me if you dont merkleykraft 24 well kiss well hold hands and well get married in front of our entire united states of america ry kraft for president lets bring our pride back to our united states of america lets make america better again why does our registry have over 60000 in our registry here in the portland metropolis alone but only 1000 are notarized its common sense issues like these that our fellows believe have been wellestablished decades ago when in reality were at basic level on so many pressing issues and also this is one that will most definitively get funded when i become vice president the first thing id do is sign off on a couple crucial executive orders focused on mental health and wellness in our leading enforcement positions hiring therapists and or psychiatrists per precinct with a clientdoctor confidentiality keeping our officers on the force and maintaining a nonbias nonmandated reportertype basis reprimanding retraining not removing hiring at least 1 law professional per state to mitigate negligible reoccurring persons and cases to escalate and determine an equitable fair outcome prior to allornothing offenses occur to aid not necessarily make life changes or decisions mandating cdltraining and potentially hiring process mitigation within our prison system and a broaderscaled technical training within our jail system as well as hiring at the very least a graveyard crew of 7 per state maintaining our countrys registry these i wholeheartedly believe key when building upon holding and in keeping a career there should never be despondency if theres an issue should we not be alotted to onthejob training if theres emotional turmoil should we not be alotted onthejob resources if were to be hired initially should we not have job security in every job position then theres border protection which is absolutely imperative key fundamentals of democratic policies like maintaining womens rights my body my choice in her right for an abortion equality in the workspace and full equality in general fighting for our citizens and trying to be the voice for everyone lowering our deficit focusing on climate change in every aspect from agriculture and permaculture to species on the brink of extinction rehabilitation and reassimilation to finding better pesticide and insecticide products that wont harm our critical benign insects like pollinators and seasonal nomadic to stopping any new big oil and gas development agreements working with all our world leaders to create policies best for us as the united states of america but also best for our world globally and so much more i would change so much of our marginalized communities as i can surely stress that its these citizens who take the brunt from every level the disparages of our system can seem unbearable and starting from the bottom all the way to the top one step at a time is how well enact a more equitable society but im still too young vp only we need to come together as the united states of america namely we all must work if weve need supplement of our govt as nationals we must volunteer at the least strictly in maintaining our society every one of us united states of america nationals deserve housing a job and financial aid maintaining one designated building in the heart of every downtown in every city to supply these needs will promote so much growth in such a rough market that we do currently face building upon our democratic leadership that i follow in direct cadence we must focus on police reform criminal reform and in fixing our mental health system building upon from the bottom to the top the middle out focusing on creating jobs in all sectors in semiconductors food processing manufacturing and absolutely focusing on bad banking practices and in fixing these issues in predatory lending triple loans reliance on corporations too big to fail then theres even housing reform 1 deed per citizen and or persons with dependents negotiable not mandatory implementations1 house 1 apartment complex 1 lease 1 corporation 1 entity 1 building highrise simple its clear to see that the real estate market is leading our economy and society without a single thread of oversight and its with shortsighted policies like these that skew misrepresent and shatter the current divide of our current american society immigration reform process and deportation with a negotiable warning or added criminal charges if the subject is already within the system and these undocumented crossings are continuous refugee asylum reform strict background check and applicating process case management oversight with weekly 1 hour appointments mandatory job seeking 3 per appointment governmental subsidies never be granted 10 years supplemental housing never be granted 10 years filibuster reform perfect proposals instrumental acts lifechanging bills imperative amendments that are yielded on the floor with a system in place of votedupon of yeays or nays unless getting at least the simple majority in the house 218435 and concurrently the simple majority in the senate 51100 theyre dead on arrival and the only pressure we have is filibustering eliminating motions that bring bills to the senate floor eliminating filibustering amendments and eliminating the noeffort filibuster would give every senator a voice but not a veto homelessness initiatives 1public loos in every city 2public electrical outlets in every city 3public laborready locales to work for at least 2000day in every city as these basic necessities are not only overlooked but unprovided as it stands whereas public defication is illegal whereas loitering is illegal whereas businesses bar our public from even using their services without exchanges of monies whereas finding 3 pennies is all thats promised from walking any citystreets for 24hours corporate credited reform many corporations have enabled refinancing loans credit aprs that at least double mandatedpayments with massive interest hikes risky mortgages that necessitate paychecktopaycheck 20year payments and these practices benefit mostly these entities while leaving so many of our fellow americans in close to impossible arrears judicial reform when so many massive discrepancies credible unjust lawsuits getting completely swept under the rug with dismissals incredulous taking sides and onesided judgements we need an infrastructure system in place to have oversight over these types of scenarios a much more involved supreme court financial regulatory reform bad banking practices affect our entire nation on nearly all levels from the bottom to the top with a select few able to regulate and it is allencompassing measures to assist our fellow citizens with a risk assessor payment deliberator and or an accountant who work for their clientele in reversing foreclosures stopping bankruptcies defusing exclusions and in having a judge to strictly mitigate banking cases will ease these monumental deficits and so very much more all our best team mercury ry kraft for president,1
people will try to play both sides on anything even remotely controversial moral equivalency is the most commonly played cowardly card of the modern age learn to think for yourself and speak the truth as well as you can manage,1
why ther are so many numbers and by the ways,1
evil evil and evil what a future for allof as,1
trump always mean muggin,1
may be a boxing match before the election,1
biden is lying things have never been so high and this is very difficult for people on fixed income and very hard for the people of this country cannot buy a house or rent an apartment this is ridiculous raising taxes and the interest rate and it is going to crash the economy and put us in a depression,1
this is the person with the nuclear code im scared,1
look at him biden is not all the way there,1
standing on own foot for so long commendable job mr president,1
i agree on the surface tax cuts for corporations etc seem unfair but those companies then are able to put more jobs in america versus overseas where they avoid the taxes thus providing more jobs for americans,1
biden is washed up,1
the whole world is blowing up behind biden presidency 3012,1
what the sigma,1
,1
they did not go by the rules moderaters sucked,1
you did it joe,1
why a country so great like america has only these two very old men to lead them i really wonder,1
joe you gotta go,1
out of all the great human beings in the us you guys have a pick of these two bongos bravo,1
so is this the us presidential debate in 2024 with the republician representative donald trump yapping over there on the left and democratic party representative joe biden putting an face on the right out of all the 90 minutes of the debate theres barely any question that was answered they were just having a chitchat of arguing that the opponents the worst presidents when theyre being ask about whether theyre capable of being elected as the president of the united states for the next 4 years what the debaters being arguing is about golf is this even revelent to the question literally no solution that was given to solve these problems espically for whether womens have the right to abortion joe biden over there were just talking about a case that happened when there was a women that was rapped by illegal immigrants whereas donald trump over there were blaming joe biden for letting the illegal immigrants into the border and thats basically what trump being saying throughout the debate i wonder if joe biden has been drinking alcohol before the debate because hes seriously drunk by mentioning about illegal immigrants rapping an women when hes the person whos responsible for opening up the border at texas the scary thing about this debate is not that what theyre debating its how theres only two people to vote,1
that picture of biden is from like 2012,1
my joy is only reading coments,1
may trump win,1
the idea thatblah blah blah 1blah blah blah2blah blah blah oh and by the way you are a 2 joe you sound like a broken record answer the questions instead of diverting into another subject as though no one notices,1
559 sleepy joe dreaming about ice cream,1
what are you talking about we know what our veterans are going through the veterans dont even respect you biden,1
oh yeah what about all of our equipment that trump had build up and you left it for the enemy what about that biden,1
were these two clowns seriously arguing about who is the better golfer,1
hey biden what about your illegal underground government where you are standing by letting these covens rip off the american people what about that and youre stolen election,1
oh you mean obamas cages good for you,1
man this sure is one really funny presidential debate,1
dear americans for years you have been making jokes about our politics im from italy but now let me say youre really screwed waayy more than us,1
trump brags about country in very marketable way per training as a capitalist biden lies every chance he gets and spouts false information regularly yeah i am not voting,1
we are screwed button,1
1630 what,1
2 wings on the same bird,1
one zionist auditioning for the leading role in walking dead and the other criminal auditioning for the role of al capone,1
how many times does biden say oh and by the way,1
i have listened for a couple of minutes both biden and trump need step down we need younger leaders,1
ughbiden looks terrible barely alive should have cancelled this one he needs to rest one of most difficult jobs in the world 81 years old incredible,1
antemi sedunia tetoris yo mboh hirokan heng kiro2 digu nganu uwong,1
i cant believe this is the best we have to offer makes me want to run for president,1
biden was sharp and didnt fail except for one time in a lengthy portion his voice was weak but millions of people have weak voices and dont get promotions to higher paying jobs because of that so the problem is the capitalist wage system that causes world poverty because they expect and need some unemployed workerswho then cant buy food or medical care for their children danny thomas started st jude childrens hospital to help children who get cancer and their families get treatment because millions couldnt afford any medical care his vision evolved from wanting to build a general hospital in the early 1950s to becoming a childrens cancer research hospital which opened in 1962 and is still funded by generous donors at that time children had a 20 survival rate and now has a 94 survival rate for patients with acute lymphoblastic leukemia using therapy that does not include radiation in 2006,1
biden retire my friend i never voted i just dont go and spend time with the grand kids bro your in your golden years your only here one time mr president dust in the windwe are,1
i am canadian but this video shows how biden is well educated man i can not get a sense of trump responses biden seems to be baby sitting donald,1
biden has such a puzzling look on his face,1
lets go to it its me for real aka clarence spencer aka meat meat good morning,1
trump forever love from dublin ireland,1
come on mr trump you are a peace monger and keeper for the world keep it up,1
where is robert kennedy jr i want a three man future debate not saying im voting for him either but just want to hear his take as well,1
they are both old i bet my grandpa will be a better president,1
presidential debate,1
what a rout this was trump mopped the floor with this dementia patient,1
2345,1
better biden than a crooked trump,1
go biden,1
i have to turn up the volume every single time when joe speak,1
lets go brandon,1
lets go brandon,1
oh is biden talking about that chip deal that pelosi set up because she had insider trading on it,1
idk how democrats believe all the lies biden told and the moderators need to add a fact checker to these debates to keep the candidates honest unforutbately we have alot of guillible people watching this,1
if the us doesnt have the greatest economy in the world then who,1
biden is the worst person in the world,1
i call it biden migrant crime,1
trump,1
the blank stare there once was a lot but these days theres between those ears i honestly start to feel bad but then i remember this is voluntary he needs to just retire and enjoy his golden years,1
look at 4610 biden couldnt even express himself that he wanted to rebuddle trumps response and they gave biden the time without him even asking when its trump asking he has to fight for the time,1
my opinion lets be real here even not obama i would vote mr romney over mr trump and joe look what we have today just two guys talking about whose golf is better and beating medicare in 2012 election at least they are answering different questions fluently with reverent points and not hesitating and muttering before every single sentence like biden did its sad and worrying to see that michelle obama is not going to run for president because under modern democracy rules if joe biden doesnt want to quit we will be left with trump and biden but lets be real here trump is way better than joe in terms of points and topics though he lied what appears to be over 30 times he is still the crowd favourite and better that the other one biden whether you like him or not he is still one of the most successful and smart businessman and never make america look weak he is the obvious choice here ps back to 2012 to see what a real presidential debate needs to have,1
biden do not only damage america he also damage this world,1
wes ina,1
biden,1
i actually want obama back bro,1
it is is simply astonishing how corrupt political leaders who litteraly destroyed their own country in a few years such as biden or macron in france have the nerves to pretend they saved it even when evidence are utterly against them just shows how low western countries have sunk with no bottom in sight hope trump prevails in november,1
да,1
youtube flat out protects biden and censors just about any truthful non vulgar comments directed at his administration its a joke a horrific one and people want to say trump is akin to hitler people need to start being held accountable for this from top to bottom and be removed from any position they might have and in many cases brought up on criminal charges all the lies and supression that are allowing this country to be intentionally self sabotaged are completely what an attack on democracy looks like,1
im not a fan of trump at all but trump absolutely owned biden in this interview biden is senile confused and totally demented,1
as an indian i support trump,1
betul kok patung damai,1
koh siap hh,1
us,1
biasa onok lahh vitra,1
bahaya yo den tamake yo mboh koh siap,1
did biden forget about the 13 marines who died in afghanistan,1
biden is a joke,1
while you have been sleeping joe our nation has gone to the pits do yourself a favor and listen to someone who knows how to run our country donald trump,1
,1
300 million and this is the best we can do omg,1
1156 covid skibidi uhhh,1
,1
god bless america not you joe,1
if you look at biden and teump and really think and compare the two on their policies biden wins every single time hands down the only thing you can say is that one has a speech impediment thats it,1
puppet show,1
something wrong with your analysis,1
1hr and 40min straight of disparaging the other party and making outrageously false statements on both sides is this seriously the two people it comes down to give me a f8cking break,1
hes way to old,1
biden is taking his nap,1
gee we can see who youtube wants in the white house everytime trump starts to speak youtube goes to s commercial adnot once did youtube go to commercial while bumbler bidum spoke,1
biden just pooped himself,1
biden your debunked,1
is biden on the same planet we are,1
1204 1204 1204 look at fjb reaction he knows he did,1
biden is logical and does not praise himself much trump will cause world war iii,1
best debate trump has ever done honestly very mature,1
apik turb bugattlwori in jermanycomiport,1
lemah2e kan gebuki bareng teror kok,1
peta barang mane isin dll pinter japan iki yo tetep lare tni letek,1
,1
oknum parane itu corps,1
lindungi lare q us dll kok otak digu2 dw wes apik,1
biden needs elder care,1
yo dll kok pasang2 fins,1
perangg ee tni woihh asu auu alust,1
iok di jerman siro us bedebah buku pd2,1
biden is a person who prefer peace,1
jbiden sounds like asmr but an annoying kind sadly,1
the ukraine has hotter women than the israelis,1
wow biden he needs to go home,1
