comment,biden_stance,trump_stance
yawn as an independent who watched this trial from beginning to end i think ive decided on voting for trump such a sham i bet not a single person here can show me the damning evidence the proved beyond reasonable doubt that he was guilty in case anybody says im just a trump supporter i voted for obama and biden,FAVOR,FAVOR
trump is so tired of all this winning,NONE,FAVOR
i was here,NONE,NONE
this country is now officially one big sad joke,NONE,AGAINST
our country is in so much trouble and you fools are too full of hatred to see it very sad and scary times we are in the party wont hesitate to come for you just keep that in mind,NONE,FAVOR
i hate you and everyone at cnn,NONE,NONE
only in the republic ny total bs and the rest of the world knows it,NONE,FAVOR
wow the paid russian trolls are awfully quiet today lol,NONE,NONE
trump just won the election,NONE,FAVOR
look at all this winning,NONE,FAVOR
i dont drink but i think im gonna go out celebrating tonight,NONE,NONE
cnn can kiss my ass you people are just as crooked as crooked joe,AGAINST,FAVOR
here comes the appeal,NONE,NONE
trump is sentenced to 4 years in the white house,NONE,AGAINST
new yorkers zuck,NONE,NONE
we love you trump,NONE,FAVOR
this is not good news trump found guilty biden has done worse treason but biden will go free what kind of justice is that are you happy now joe i bet you cant wait to get to the microphone,AGAINST,AGAINST
what about all the other presidents that has done wrong even the president we have now,NONE,NONE
enjoy it while you can children ithey will throw out the charges on appeal,NONE,FAVOR
everyone who is happy smiling and cheering are exactly why this country is in the toilet its okay though hell pardon himself in january when hes sworn back in office,NONE,AGAINST
found guilty 34 times in 11 hours pity hell never see a jail cell,NONE,AGAINST
all he has to do is pay them goos,NONE,AGAINST
i just donated to the trump campaign,NONE,FAVOR
let this sink in according to 10 usc 504 any person who is a convicted felon is prohibited from enlisting in any military service,NONE,AGAINST
not his peers his peers already said hes not guilty these are demons,NONE,FAVOR
wont change anything potatojoe still gonna lose to this clown good job dems,AGAINST,FAVOR
all of this could have been avoided if repubs had voted honestly when they impeached him the first time,NONE,AGAINST
now do something about it,NONE,NONE
you just declared war on the american people then war you shall have,NONE,AGAINST
still voting trump in nov 2024 you just made trump a martyr for the cause of saving america from corruption you big dummies,NONE,FAVOR
can anyone tell me what exactly he did with his money he got charged for spending money i dont get it,NONE,NONE
sad day for america the dems will turn this country to new russia,FAVOR,FAVOR
i dont believe anything this a hole says,NONE,FAVOR
i will take a felony rather than a corrupted nancy or brain dead joe thanks,AGAINST,FAVOR
and your reward is 4 more years of a dementia patient,FAVOR,AGAINST
this a good day for america,FAVOR,FAVOR
the corrupt judge and jury were going to convict trump whether he was innocent or guilty trump got fuck by satanists you tardos won the battle but god and his warriors will win the war bank on it,NONE,FAVOR
congratulations for convicting a presidential canidate to elimanate the opposition we have now officially become a dictatorship country,AGAINST,AGAINST
guilty of all 34 charges yes con man traitor is guilty,NONE,AGAINST
bullshit trump is innocent,NONE,AGAINST
make america great again,NONE,FAVOR
great news for america the usa cant have this thug return to the white house he would put the country at risk,FAVOR,AGAINST
fact hillary clinton and obama both have been guilty of using campaign funds illegally let that soak in they were guilty they just got slapped with a fine if this is not the prime example of a two tiered imbalanced justice system i dont know what is wake up people this is corruption,NONE,NONE
we are now south africa stand by,NONE,NONE
amazing what happens when you do not permit a defendant to present a defense,NONE,FAVOR
about time the law catches up to him,NONE,AGAINST
420 a felony is a felony it doesnt matter if its a big felony or a little felony if a low level felony disqualifies me from working at a bank then it definitely should disqualify me or anyone from being president of the united states,NONE,AGAINST
prepoll rigging we are becoming a banana republic with kangaroo courts this is what happens in 3rd world countries,NONE,AGAINST
these jurist didnt have any guts they didnt understand what they were doing they asked for the instructions and the corrupt judge would not let them see the written instructions or they can ask questions this is not over yet and anybody who thinks it is let me hold my tongue so youtube doesnt kick me out of here,NONE,AGAINST
coke head hunter runs free seems fair right,NONE,AGAINST
total bullshit gi get hunter and the big guy,AGAINST,FAVOR
and yet he can still run to become the next president of the us as a convicted felon,NONE,AGAINST
this is history,NONE,FAVOR
leave this man alone wtf,NONE,FAVOR
what a sad day for our country,FAVOR,AGAINST
a criminal with body guards paid by gov i think he can be a worse criminal now,NONE,AGAINST
im happy hes been found guilty again but will he serve time he has a bunch of nuts that still want this jackass as a president even though he is incapable of telling the truth,NONE,AGAINST
did bill clinton pay paula jones the 850000 on the books,NONE,FAVOR
who cares trump 2024,NONE,FAVOR
this is law and order keep this fascist away from a job that can wipe out democracy,FAVOR,AGAINST
wha you gotta be kidding wheres the evidence there is none this is sick,NONE,FAVOR
and his poll numbers will soar,NONE,FAVOR
justice served,NONE,AGAINST
bought and paid for dem jury judge these are all lies going to appeals court and supreme court straight away dems are demons jesus prevails trump 2024 and beyond maga,NONE,FAVOR
this injustice just increased his supporters and fired up the voters to make sure djt is elected potus in 2024,NONE,FAVOR
what a travesty,NONE,AGAINST
trump 2024 lets go,NONE,FAVOR
hell yeah lets send billions to support taiwan too,FAVOR,NONE
trump finally won the popular vote,NONE,FAVOR
communist news network,NONE,AGAINST
bided should be pulled into court and the conservatives get to pick the judge and jury what a sham,AGAINST,NONE
the evil of capitalism,NONE,AGAINST
trump will be the rightful next president on inauguration day 2024,NONE,FAVOR
witnesses texts and recordings whod have thought this is just the beginning,NONE,AGAINST
what a joke youre all guilty just so ya know u didnt pay taxes on that lamp u bought at a garage sale 9 years ago ago,NONE,NONE
democrats do not believe in fair elections democrats have now committed political suicide by launching a 2nd civil war the first time democrats wanted to keep their slaves and their power but now its strictly about power,AGAINST,FAVOR
its about timeget rid of this stupid man,NONE,AGAINST
and he just won the presidency dems show the world how evil they really are corrupt dems cant stop him deal with it,AGAINST,FAVOR
congratulations on proving how corrupt our justice system has become,NONE,FAVOR
did this mean were stuck with biden for another 4 years,FAVOR,AGAINST
all of you are fools,NONE,NONE
now its bidens turn to be convicted,AGAINST,FAVOR
about time hes held accountable,NONE,NONE
not one person is going to change their mind about voting for donald trump,FAVOR,AGAINST
man theres gonna be ketchup on the walls tonight,NONE,FAVOR
wait what about statute of limitations,NONE,AGAINST
how can we allow this man to continue his campaign for president where is the line,NONE,AGAINST
sooooo what does this mean for the next election,NONE,NONE
hell still win the presidency this fall,FAVOR,FAVOR
white people dont go to prison theres two justice systems in america,NONE,NONE
how much were they paid by the jugethe mose corrupted court in this state,NONE,AGAINST
any state that convicted felons cant vote need to take him off the ballot,NONE,NONE
we need mostly peaceful protest,NONE,NONE
hillary needs compensation as had the popular vote but lost to this election fraud,NONE,FAVOR
lol to all you trump deranged sheep celebrating this just guaranteed trumps victory,NONE,FAVOR
is going to become president and you guys are trying everything to stop it,FAVOR,FAVOR
is bill clinton next,NONE,NONE
donald trump just secured the election today he will be our next president,NONE,FAVOR
trump will always be a better pesident then any of them,NONE,FAVOR
of course hes obviously guilty lock him up,NONE,AGAINST
the fakest trial ever,NONE,FAVOR
the first of many convictions to come they have only scratched the surface of his criminal life,NONE,AGAINST
his donation center crashed because of the volume of donations coming in as a person of color i feel i can relate to how hes been treated hes a fighter,FAVOR,NONE
clarence thomass wife paid for insurrectionists to be bussed to dc remove him from the supreme court sent botch body mtg back to georgia its tome to clean up capital hill,NONE,FAVOR
im still waiting on hunter and joe bidens charges oh wait there are none double standards maybe,AGAINST,FAVOR
sham trial will be overturned,NONE,FAVOR
all these commenters are the same people who say trumps a tyrant amazing the blinders you guys have on,NONE,AGAINST
they really dont want trump to be president again,NONE,AGAINST
i hear the democrats are changing their mascot from a donkey to a kangaroo,FAVOR,AGAINST
not one honest person on that,NONE,AGAINST
for some reason when trumps picture was being shown and the caption guilty of 34 counts was displayed i kept hearing the theme song for baretta,NONE,AGAINST
45 can go home for a longggggg nap,NONE,AGAINST
karma is a mf the things that he did to them young boys when they were alleged raping a girl in new york has come home to roost,NONE,AGAINST
guys trump will be ok he is still going to win you just showed that the justice system can be weaponized against political opponents as an independent who voted for biden this is an utter disgrace and obvious sign of corruption trump is a piece of shit but that doesnt justify what was done today come back to this comment after the election and read it again after hes won you need the middle to win this is not the way to do it,FAVOR,AGAINST
this is so much validation for the costs and trouble taking him to court justice matters,NONE,AGAINST
boy youre all gonna be really mad that you won a battle but when hes president realize you lost the war,FAVOR,FAVOR
trump we the people have your back vote trump 2024 the insurance policy at work lisa page peter struck chuck schumer there is more than one way to hung a dog trump obama get trump at any cost democrats try to get trump off the ballott america the world is watching people why on earth would you vote biden in office for another four years biden is in plain sight showing the world he has dementia cannot dress himself cannot find his mouth eating his icecream how on earth can he represident america,AGAINST,FAVOR
its the only way the democrats could even get close to winning this election and as far as braggs as of now will need more protection than trump and biden combined all the democrats want is the same thing they wanted before when they impeached trump they just want the lure of being able to say that hes a convicted felon he will not only be a convicted felon he will be the first convicted felon to win the presidency unanimously,FAVOR,AGAINST
of coursefound guilty by a jury full of trump hatersa biden supporting judge and a crooked pig of a prosecutorlike bidenthis to will failappeal incomingthe left just shot themselves in the footthey wont feel the pain right away but they soon willfor all their criminal efforts to deny us a vote they will fail and fall hard,AGAINST,FAVOR
i believe i can call him guilty trump or trump the felon or trump the convicted felon,NONE,AGAINST
of course hes obviously guilty,NONE,AGAINST
did bill clinton pay paula jones the 850000 on the books,NONE,FAVOR
i hope hes locked up but l doubt it happens,NONE,AGAINST
here people want america to be a third world,NONE,FAVOR
it will be overturned on the statue of limitations,NONE,FAVOR
hanging jury of democrats by a trump hating judge and prosecutor,NONE,AGAINST
he just won the 2024 election thanks biden,FAVOR,FAVOR
and if you think these are the only business records that hes falsified in however long hes been a businessman i have a wall in china that i want to sell you,NONE,AGAINST
wellthat was unsurprising and truly irrelevant to anyone who has their mind made up to vote trump into office it may result in some gleefulness by the left but it is irrelevant to half the country and youve now successfully made trump the underdog have you learned nothing sigh,NONE,FAVOR
they need to toss his butt in prison,NONE,AGAINST
hes not going to jail and can still run for president dont let the liberal media fool you we got this maga 2024,NONE,FAVOR
communism at its finest 12 traitors and a corrupt judge and a communist news network good fn grief,NONE,AGAINST
don the john the con the felon,NONE,AGAINST
this is some str8 bs logging expenditures as legal fees is exactly what you do when you pay a lawyer moreover his accountants do the payments not him directly this whole case was built on nothing more than assumptions and lies we might as well throw out law and civility at this point the dnc are bolshevik tyrants and their followers are indoctrinated pawns this is more reminiscent of the ussr than the usa at this point anybody with a bidenharris sign is fair game they are not humans or country men,AGAINST,FAVOR
this only strengthens trumps case that democrats are nazis he wins you lose cnnsucks,AGAINST,FAVOR
is it possible to appeal,NONE,FAVOR
lock his ass up,NONE,AGAINST
wonder how much the jurors were paid,NONE,NONE
its so sad convicted with no crime this will backfire in november,FAVOR,AGAINST
bs go after biden obama and the clintons this is bs if he is guilty for these obama hillary clinton and biden deserve the electric for treason and corruption chair trump 2024,AGAINST,FAVOR
its sad all the sheep in the commnets but im glad you are all still willing to be slaves so i can be free im sure thats over all your heads,NONE,FAVOR
and nobody cares about the railroad still voting for him trump 2024,NONE,FAVOR
he ia about the most dishonest business human being the country has,NONE,AGAINST
biden bot thread biden you will still lose america hates you,AGAINST,FAVOR
wait till trump is president n goes back for all involved these bs charges will get dismissed in a few months watch,NONE,FAVOR
trump 2024 what a petty crime trail lmao while biden is funding the war machine,AGAINST,FAVOR
dude really youre just going to read them all in order even though theyre all identical zzzzzzzzzzzzzzzzzzzzzzzzz,NONE,FAVOR
see this is why i dont care for politics u never have a person thats good enough to care for the american people but when u do find someone that does ends up a felon too much corruption everywhere sigh,FAVOR,AGAINST
wow he can count,NONE,FAVOR
stalin couldnt be prouder of this star chamber conviction,NONE,AGAINST
he will appeal and he will still win the election i will be voting for trump,NONE,FAVOR
what the crap biden and pelosi are actually guilty of real crimes,AGAINST,FAVOR
ny is corrupt as hell,NONE,NONE
so when is clintons trial,NONE,NONE
sounds good now what will happen anyone else would be sentenced to prison,NONE,AGAINST
palestine never existed,NONE,FAVOR
the only crime committed was otisville cohen stealing 30000 from president trump,NONE,FAVOR
yes past your jail time chump,NONE,AGAINST
trump is a legitimate businessman,NONE,FAVOR
none of this will prevent him from becoming the next president,NONE,FAVOR
america just became communist,NONE,FAVOR
lets see who wins in november i cant wait to taste all your leftist tears when donald trump is named the 47th president you will all be able to blame yourselves for him winning people see right thru all of this,AGAINST,FAVOR
okay now that we have trump down can we please investigate how sleepy joe has a 10million dollar net worth making 400k a year as a president we have nowhere near a decent president to elect this next election might as well end the year with a bang,AGAINST,NONE
all of this over hush money payments but god forbid you ask about why clinton correspondence are found deceased by self infliction despite the impossibility of the scene presented i love that all of these counts are about financial scrutiny but lord forbid that finger gets pointed at any member of the dnc that doesnt oppose the en masse ideology of the party in question good luck folks,NONE,AGAINST
a sad day for trump and therefor the world next south park probably,NONE,AGAINST
yeah everybody knew the fix was in a long time ago no surprise bet his poll numbers go up,NONE,FAVOR
cnn is bad,NONE,NONE
at last america stood up for justice god bless america,FAVOR,AGAINST
the self proclaimed genius not a genius in business at all,NONE,AGAINST
this shit is becoming frighteningly familiar a political figure goes to jail his followers martyr him making his more powerful then he kills all the jews only now itll be all of latin america,AGAINST,AGAINST
could you draw it out a little motre,NONE,FAVOR
next will be biden,AGAINST,NONE
fake news dishonest judge,NONE,FAVOR
you wouldnt have any news coverage if it wasnt for president trump because thats all you talk about and when you do its all lies,NONE,AGAINST
trump was a criminal before being potus committed criminal acts while being potus and now convicted criminal as an expotusoh and deemed a rapist in a courtyet 50 million us citizens will still vote for himwhat does it say about them,NONE,AGAINST
34 counts of what they dont say,NONE,AGAINST
guilty and counting,NONE,AGAINST
and the plot thickens could we please find some honest politicians,FAVOR,AGAINST
none of this matters hes gonna win in november and hes just going to pardon himself,NONE,FAVOR
absolutely bullshit ya lets interfere with the election even more,FAVOR,AGAINST
i cannot believe it this criminal and the trump crime family have never been held accountable for any of their crimes unbelievable,NONE,AGAINST
going to be an interesting week this could spark civil war,NONE,FAVOR
cant wait to hear what jimmy kimmel and stephen colbert have to say,NONE,NONE
trump just won the election,NONE,FAVOR
34 different charges they all sound the same,NONE,FAVOR
it was rigged f all democrats shame on those jurors fjb trump 2024,AGAINST,FAVOR
mr president we still support you and its unfortunate that you have been sujected to the democraps bullshit,AGAINST,FAVOR
you have just pushed and pushed a corrupt and illegal sgenda without batting an eye cnn deserves to be in prison along with every corrupt politician judge cop etc allowing this to go on cnn pushes it and the people see it for what it is,NONE,AGAINST
its about damn time now when does he start his prison sentence,NONE,AGAINST
yeah sure trump is guilty and epstein hung himself lol,NONE,FAVOR
trump greatest president of all time,NONE,FAVOR
ask anyone they will tell you everyone says im the best criminal the biggest criminal i do the best crimes and i know crimes everyone says im the best at crimes,NONE,FAVOR
is a felon allowed to be president if a felon cant vote how does it affect a presidential candidate im seriously asking,NONE,NONE
sure anyone would be found guilty of with out a fair and imaprtial jury,NONE,FAVOR
trumps numbers just went up another five points bring it on mush head dems,AGAINST,FAVOR
were all fucked for sure,NONE,NONE
now do hunter and joe obama george w bill,NONE,NONE
this is long from over,NONE,AGAINST
please put hes ass away he is a convict,NONE,AGAINST
now this is what can make america great again,NONE,FAVOR
see something say something out the window time to go dark,NONE,NONE
take away orange clowns passport and airplane hes going to run away to russia,NONE,AGAINST
the most part of the nation citizens was waiting that veredict because it was purpose of the opositions thats the politic in this nation in these days nothing new most part of the population were expecting that veredict,NONE,NONE
it pleasantly surprised me i was sure given the total lack of ethics by shitznpants that they had paid off at keast one juror,NONE,AGAINST
hey new york your city is still falling and failing make america great again usa usa usa usa usa,NONE,FAVOR
trump usa,NONE,FAVOR
god bless america,NONE,NONE
what a jokehe never had a fair jurydoesnt matter no jail anyway and appel this shit get a different judge,NONE,AGAINST
i did 33 days in jail because i didnt pay my traffic tickets in time how can a felon have a chance at the highest office in the world when people cant even get an apartment,NONE,AGAINST
now i am definitely voting for trump,NONE,FAVOR
the jury heard the evidence and rendered its verdict thats how it works in americamagaots,NONE,FAVOR
aaaand nobody cares trump 2024,NONE,FAVOR
this is reminiscent of the 1940s,NONE,FAVOR
and joe biden will still lose greetings from texas,AGAINST,FAVOR
bullcrap the left will stop at nothing time for the rest of us to stand up and clean house,AGAINST,FAVOR
banana republic of america,NONE,AGAINST
sentence this thug to jail he deserves jail trump needs to be locked up hes a menace to society,NONE,AGAINST
and thats all she wrote,NONE,NONE
convicted felon,NONE,AGAINST
at anytime this guy could have just said trump has been found guilty of 34 charges,NONE,AGAINST
judge merchand has handled all area of this complicated trial with the utmost professionalism honesty and control of the most difficult defendants ever thank you judge merchand for controlling the mostb difficult trials in usa history judge merchand should most definitely be om the supreme court in fact he should be chief justice he knows how to run the court for justice and control,NONE,NONE
sad day our justice department has been weaponized,NONE,FAVOR
34 charges for the same thing,NONE,AGAINST
who cares if he paid money to a porn star did he do anything corrupt in his position as president if not then trump 2024,NONE,FAVOR
what a sad day for america just another reason for sleepy joe biden to remain at the wheel,FAVOR,AGAINST
strange bill clinton paid paula jones 850000 to go away silently yet there has been no investigation,NONE,FAVOR
if jacob is unable to understand the charges falsified business records he is not a bookkeeper wow wtf well half the country will be ecstatic,NONE,FAVOR
our country is in for a real awakening we all have buried ourselves may we all go to prison who go against the machine,NONE,NONE
i should not delight so much but i do karma is a bitch didnt get that memo,NONE,AGAINST
wasted his first offence on the lesser or court cases pending,NONE,AGAINST
makes me proud to be a american again now can we please see him thrown in jail like we would be if we were found guilty remember lady justices is blind so please judge dont take her blindfold off,NONE,AGAINST
f yeah higher inflation for the next 4 years i love high interest rates vehicle prices high utilities high groceries and fuel plus the border is being invaded daily,NONE,FAVOR
nobody really cares more concerned about getting the crack out of the white house,FAVOR,AGAINST
if it was me i would be sitting in a jail cell until sentencing,NONE,AGAINST
still my pick for 2024 you liberal assholes cant stop it,FAVOR,FAVOR
wow his political opponents found him guilty imagine that,NONE,FAVOR
the judge is sold out and corrupt its outgageous for a clerical error if he were a democrat no problem lie steal cheat all good,NONE,FAVOR
hahahahaha guilty lock him up and throw away the key,NONE,AGAINST
wasnt this hush money case 8 years ago why bring it in an election year when you had 8 years to do this it feels like a political witchhunt as a democrat voter im voting for trump due to corruption of the democrat party,AGAINST,FAVOR
lmao trump just got stronger today congrats,NONE,FAVOR
this will definitely give trump more votes 12 sick democratic jury and judge that makes 13 sick people trump has more than 60 million people behind him and counting,AGAINST,FAVOR
guilty on all 34 felony charges its all over but the crying which he did a lot of as he left the courtroom by the way it was truly wonderful to hear thank you to the jury members,NONE,AGAINST
get ready for the magas flagging your comments too funny i am so happy today 34 is the new 45,NONE,FAVOR
he must be getting so tired of winning,NONE,FAVOR
wow demobrats are gullible this verdict was bought before the trial even began not to mention so many rights and the bending of the constitution please it will be overturned all biden and his weaponized administration did was make trump stronger biden you will be in hospice care before november,AGAINST,FAVOR
meanwhile cohen on the prosecution admitted to stealing campaign funds for his personal use,NONE,AGAINST
let ppl laugh and rejoice for now but lets see if they will be laughing and rejoicing in november 2024 i am a black female independent thnx deniro bidenharris and the woke demos i will be voting for dj trump 2024 what happen to trump today will backfire,NONE,FAVOR
another one dj khaled,NONE,FAVOR
still voting trump maga,NONE,FAVOR
what a room full of people who hate trump found him guilty i dont say whats next your going to tell me the earth is round lol,NONE,FAVOR
its hilarious that you all learned nothing from parading him through atlanta and losing the black vote thanks for securing his lead,FAVOR,AGAINST
finally,NONE,NONE
all of you are fools if you think this is a good thing you have no respect for this country or what it stands for we are doomed as a country,NONE,NONE
lmao the dems are going to be running scared after the nov elections,AGAINST,FAVOR
mr trump i am sorry this country has persecuted you at every turn if you were a clinton non of this would have ever been a blip on the screen i am ashamed that this country has continued this campaign of harassment,NONE,FAVOR
justice wins,NONE,AGAINST
i can not believe he can still become the president if he wins in our constitution that is crazy a president in jail or house jail to run our country we need that changed not felon of any office in usa should be allowed to run or serve our country from senatorcongresshouse of representatives and president and vice president geez,NONE,AGAINST
he has been found guilty of something he has repeatedly bragged about doing shocked,NONE,AGAINST
trump is guilty best news i heard all day trump for prison 2024,NONE,AGAINST
united states socialist of america,FAVOR,AGAINST
send the devil down to georgia,NONE,AGAINST
what a shame our country court system is a complete embarrassment to the american people it is criminal how this case proceeded trump 2024,NONE,FAVOR
this dumbass should go to jail if we did that well be under the jail,NONE,FAVOR
american is fued,NONE,NONE
now he is a flight risk,NONE,AGAINST
trump has my vote,NONE,FAVOR
this dude got more felonies than felons,NONE,AGAINST
cnn will always lie about donald trump to destroy him but they also lie for p e d o ph i l e s to protect them,NONE,FAVOR
lets move on ohio vote blue for microchips union labor and more,FAVOR,NONE
good news for america the clown is going to hell,NONE,AGAINST
yep and hillary and biden walk free tells us why big corrupt government needs voted out btw hillary was found guilty by the fbi biden was found with illegal documents he stole as a senator lied about the hunter laptop with the whole government backing him meanwhile an invoice trump never filled out is his proof lol one invoice counted 34 times after the feds said no crime federal crime that cant be prosecuted by a state fjb stop the fentanyl train,AGAINST,FAVOR
so who will be the nominee now that donny is ineligible as a convicted felon much as i despise trump he was our best hope for gettting rid of senile joe hopefully theres somebody out there that can replace our current kook,AGAINST,AGAINST
vladimir biden is pleased by this outcome,FAVOR,NONE
we are officially a banana republicas you were salivating buttwip gave authority for ukraine to use our weapons to attack russia us military attacked the yemen capital nato announced there are 12 countries are prepared to attack russia welcome to the hell you built this will easily be overturned but you will still be stpid vote trumpearly and often,AGAINST,FAVOR
may you all be ready for your own legal issues to come up may we all get what we deserve and yes none of us are close to perfect,NONE,NONE
this is what the russians do to their political counterparts absolutely disgusting,NONE,AGAINST
and now well get to hear magas go crazy,NONE,FAVOR
2 tier justice system but thats okay he will still be the next president unless they assassinate him like they did epstien to hide their crimes seeing how schiff wants to pull his security detail if he goes to jail which tells me thats exactly what they plan to do they arent even hiding it so now when trump becomes president he can go after every political opponent because they did it and theres nothing you can do about it because if one can do it so can the other,NONE,FAVOR
lock him up,NONE,AGAINST
that will make more people vote for him,NONE,FAVOR
this is so unnamous its gonna be tough for even him to find something to pick atbut hell do what he does best and nake up bullshit trump fans seem addicted to shit dinner so theyll eat it uprest of the world,NONE,AGAINST
no one can save you from your own demise 6 years ago this man had everything and now he has nothing this is gods planet,NONE,AGAINST
a phony trial based on testimony of a liar and a prostitute the left is absolutely nuts,NONE,AGAINST
so if trump gets a 2nd term he could technically be impeached on day 1 these felonies were committed during his 1st twrm as president,NONE,AGAINST
welcome to america smh,NONE,NONE
jake you know the guy is guilty he tried using running for president to try and shield him from being prosecuted we seen it in plain sight gha lol,NONE,AGAINST
a low day for americans to bad for the left this will do nothing but help trump win 2024,AGAINST,FAVOR
orange jumpsuit to match his orange warpaint,NONE,AGAINST
what did you expect new york is chaulk full of ass holes including the judges and jurors,NONE,FAVOR
falsified business records imploding economy and war,NONE,AGAINST
a jury should take 2 or more weeks to go over all those counts they wanted to go home for sure,NONE,FAVOR
our country has fallen trump is a criminal so is biden these are the two candidates we get to choose to lead our country our country has fallen,AGAINST,AGAINST
what a joke verdict you just made him political prisoner atleast the jury deliberated a couple hours longer than the oj trial,NONE,AGAINST
donald trumps a felon,NONE,NONE
congratulations left wing americans now you can have biden for 4 more years stealing your tax money and giving it away to illegals ukrainian oligarchs and woke bs,AGAINST,FAVOR
cant beat him jail him thats the 3rd world democratic way so long america,NONE,FAVOR
hooray now lock the frump up,NONE,AGAINST
this is the biggest bunch of bull sht ive ever seenheard our country and our judicial system is in the dump now,NONE,AGAINST
i still want him to be president idc about the hooker stormy,NONE,FAVOR
trump finally won the popular vote,NONE,FAVOR
what a farce of a court smh this country is in shambles,NONE,AGAINST
clown court system,NONE,NONE
well those of you who hate trump should be very happy right now but you remember that theyll be a day and ill be after the elections and you will get up in the morning and you will realize that all of this was for nothing because donald trump will be your president,NONE,FAVOR
now we can continue to talk and hype up trump and his court drama until he is reelected fun times,NONE,FAVOR
this absolutely sickens me when will someone go after the treasonous criminals that are running this country now trump certainly isnt a perfect person but he who is without sin can cast the first stone bush clinton obama and especially the biden family will answer to a higher power than all their filth money they might think they have won but just watch this is just the beginning of their undoing,AGAINST,FAVOR
just got trump elected,NONE,FAVOR
make sure that you send your campaign contributions to the legit trump website trump2024,NONE,FAVOR
overturned upon appeal,NONE,NONE
if they can do it to trump they will do it to you democrat corrupt election interference,AGAINST,FAVOR
and still the best president of the united states of america trump 2024,NONE,FAVOR
cnnfakenews,NONE,FAVOR
and the commie news network just came in their pants communist vermin,NONE,NONE
scam and a shame he did nothing but biden had this crap made up what a shame,FAVOR,AGAINST
ny uses fake law,NONE,FAVOR
you realize even if this does keep him from running someone will just take his place now and the same shit will be done to your side people arent dumb they can see someone in charge has done everything they can to stop him since he came down that escalator politics will never be the same the next elections will be dirty like some third world country now hes now the biggest politcal martyr in american history why dont you guys stop worrying about trump now and maybe make some policies to help our failing country thanks,NONE,FAVOR
thats what happens to criminals,NONE,AGAINST
eff this channel hell is waiting for you all,NONE,NONE
so will he still be able to run for president,NONE,NONE
guess most people will be voting for a convicted felon will be historic trump 2024,NONE,FAVOR
president convict thats how i will address him from here on out,NONE,AGAINST
don the con the convicted,NONE,AGAINST
donald trump wasnt convicted of shit,NONE,FAVOR
idk seems a little weird somethings just not i dont know,NONE,NONE
the liberals got what they wanted,AGAINST,FAVOR
oj simpson case all over again,NONE,FAVOR
voting for our president joe bidenis voting for a better america,FAVOR,NONE
its a great day in america,NONE,FAVOR
if youre innocent why did you take the fifth,NONE,AGAINST
how many jurors were threatened by the dnc,NONE,FAVOR
bidens nazi government just stole the election again,AGAINST,FAVOR
trump has a new campaign theme song porn in the usa,NONE,FAVOR
horseshit,NONE,NONE
cnn has the wrong analysts such a disservice to their viewers all along they spun the testimonies without putting it into context cnn did not prepare their viewers for a possible guilty verdict when all the facts pointed to exactly that those of us who actually read lengthy daily court transcripts of this trial did more research than this inept media outlet ppl will unsubscribe there are yt networks that put in the time energy and have attys to dive deep and provide context of all of trumphs indictments and trials,NONE,FAVOR
wait a minutethen who are we going to vote for now cant vote for a felon damn it,NONE,AGAINST
congratulations to we the people,FAVOR,NONE
fantastic we have been waiting for this for years big round of applause for the jury,NONE,AGAINST
where is hunters laptop,NONE,FAVOR
i guess people with the judge saying only 4 people out of 12 have to fond him guilty that wild hope that doesnt happen to a normal person,NONE,AGAINST
usa venezuela cuba north korea,NONE,AGAINST
sweet american justice baby,NONE,AGAINST
and it means absolutely nothing,NONE,NONE
the law in america has a pulse no one is above the law not even a former president,NONE,AGAINST
bull sh1t,NONE,NONE
they are not a jury of his peers,NONE,AGAINST
lock him up never let him out,NONE,AGAINST
trump now qualifys to run as a democrat,AGAINST,FAVOR
lock up the narcissist,NONE,AGAINST
will anyone trust the justice system ever again,NONE,AGAINST
im so glad to hear the jury was clear headed and called it right however i dont think this will ever be over sentencing july 17 appeals can still run for office it will be years after he and old me is gone before this fades into just an ugly piece of american history,NONE,AGAINST
hes not guilty this is such a sham,NONE,NONE
what a joke this judge should be thrown out,NONE,FAVOR
when will the corrupt dems be tried hillary pelosiinsider trading sewell sleeping with a chinese spy govt secrets given away bob mendez fraud bribery pay offs biden bribery withheld to get a prosecutor fired to protect hunter joe 8 charges of sexual abuse this justice department is owned by this administration as the fbi ira etc what a farce sentencing a republican but all dems go free satan protects his own,AGAINST,FAVOR
america is now a third world nation millions of criminals let in dollar collapsing an idiot in the oval office that wants to go head to head with russia,NONE,AGAINST
send him straight to jail do not pass go,NONE,AGAINST
still voting for trump2024 what was the crime no one knows because there was no crime from trump,NONE,FAVOR
he still has my vote,FAVOR,NONE
count 329 guilty lol,NONE,AGAINST
does this mean that we as new yorkers can bring court cases based on this case doesnt have to commit a crime just think that a crime might have been committed and a proven lier can testify and lie and now that is factually testimony and now new yorkers in court are guilty until proven innocent wow this court case can change new york forever,NONE,FAVOR
communist news network disgusting whats happening,NONE,FAVOR
i wonder how much money was paid to all of the jurors for this,NONE,FAVOR
it was a fine verdict everyone is saying a perfect verdict the best theyve ever seen,NONE,AGAINST
what goes around i hope trump returns the favours when hes elected,NONE,FAVOR
now will they finally lock that slimy pig up,NONE,AGAINST
there is a god and it isnt the orange jesus,NONE,AGAINST
